Ticker,Type,GapLow,GapHigh,Start,End,BreachTS,BreachDate,FID
CVNA,bearish,87.81999969482422,88.55000305175781,2024-03-27,2024-04-01,2024-05-02,2024-05-02,CVNA|bearish|2024-03-27|2024-04-01|87.820000|88.550003
CVNA,bearish,85.16000366210938,85.78700256347656,2024-03-28,2024-04-02,2024-05-01,2024-05-01,CVNA|bearish|2024-03-28|2024-04-02|85.160004|85.787003
CVNA,bearish,84.30999755859375,85.05000305175781,2024-04-01,2024-04-03,2024-05-01,2024-05-01,CVNA|bearish|2024-04-01|2024-04-03|84.309998|85.050003
CVNA,bearish,75.19999694824219,76.91999816894531,2024-04-11,2024-04-15,2024-04-25,2024-04-25,CVNA|bearish|2024-04-11|2024-04-15|75.199997|76.919998
CVNA,bearish,71.33899688720703,74.26000213623047,2024-04-12,2024-04-16,2024-04-23,2024-04-23,CVNA|bearish|2024-04-12|2024-04-16|71.338997|74.260002
CVNA,bullish,122.30000305175781,122.63999938964844,2024-05-02,2024-05-06,2024-05-07,2024-05-07,CVNA|bullish|2024-05-02|2024-05-06|122.300003|122.639999
CVNA,bearish,116.4000015258789,122.63999938964844,2024-05-06,2024-05-08,2024-06-25,2024-06-25,CVNA|bearish|2024-05-06|2024-05-08|116.400002|122.639999
CVNA,bearish,112.79000091552734,114.4229965209961,2024-05-22,2024-05-24,2024-06-24,2024-06-24,CVNA|bearish|2024-05-22|2024-05-24|112.790001|114.422997
CVNA,bearish,107.2699966430664,108.56999969482422,2024-05-24,2024-05-29,2024-06-12,2024-06-12,CVNA|bearish|2024-05-24|2024-05-29|107.269997|108.570000
CVNA,bearish,105.55000305175781,107.01000213623047,2024-06-12,2024-06-14,2024-06-17,2024-06-17,CVNA|bearish|2024-06-12|2024-06-14|105.550003|107.010002
CVNA,bullish,125.87000274658203,127.69999694824219,2024-07-09,2024-07-11,2024-07-24,2024-07-24,CVNA|bullish|2024-07-09|2024-07-11|125.870003|127.699997
CVNA,bullish,136.07000732421875,136.75,2024-07-11,2024-07-15,2024-07-17,2024-07-17,CVNA|bullish|2024-07-11|2024-07-15|136.070007|136.750000
CVNA,bearish,137.41000366210938,140.6820068359375,2024-07-16,2024-07-18,2024-08-01,2024-08-01,CVNA|bearish|2024-07-16|2024-07-18|137.410004|140.682007
CVNA,bullish,133.6300048828125,138.77699279785156,2024-07-30,2024-08-01,2024-08-07,2024-08-07,CVNA|bullish|2024-07-30|2024-08-01|133.630005|138.776993
CVNA,bearish,138.5500030517578,138.77699279785156,2024-08-01,2024-08-05,2024-08-06,2024-08-06,CVNA|bearish|2024-08-01|2024-08-05|138.550003|138.776993
CVNA,bullish,136.66000366210938,141.6699981689453,2024-08-12,2024-08-14,2024-09-06,2024-09-06,CVNA|bullish|2024-08-12|2024-08-14|136.660004|141.669998
CVNA,bullish,147.30999755859375,148.69000244140625,2024-08-14,2024-08-16,2024-09-03,2024-09-03,CVNA|bullish|2024-08-14|2024-08-16|147.309998|148.690002
CVNA,bearish,152.3300018310547,152.83999633789062,2024-08-28,2024-08-30,2024-09-16,2024-09-16,CVNA|bearish|2024-08-28|2024-08-30|152.330002|152.839996
CVNA,bearish,138.39999389648438,139.13999938964844,2024-09-05,2024-09-09,2024-09-12,2024-09-12,CVNA|bearish|2024-09-05|2024-09-09|138.399994|139.139999
CVNA,bullish,167.75,167.8000030517578,2024-09-18,2024-09-20,2025-03-13,2025-03-13,CVNA|bullish|2024-09-18|2024-09-20|167.750000|167.800003
CVNA,bullish,183.41000366210938,188.39999389648438,2024-10-07,2024-10-09,2025-01-03,2025-01-03,CVNA|bullish|2024-10-07|2024-10-09|183.410004|188.399994
CVNA,bullish,193.49000549316406,194.13999938964844,2024-10-21,2024-10-23,2025-01-03,2025-01-03,CVNA|bullish|2024-10-21|2024-10-23|193.490005|194.139999
CVNA,bullish,203.24000549316406,204.14999389648438,2024-10-24,2024-10-28,2025-01-02,2025-01-02,CVNA|bullish|2024-10-24|2024-10-28|203.240005|204.149994
CVNA,bullish,209.24000549316406,233.27999877929688,2024-10-29,2024-10-31,2024-12-31,2024-12-31,CVNA|bullish|2024-10-29|2024-10-31|209.240005|233.279999
CVNA,bullish,213.97999572753906,228.0500030517578,2024-10-30,2024-11-01,2024-12-30,2024-12-30,CVNA|bullish|2024-10-30|2024-11-01|213.979996|228.050003
CVNA,bearish,229.17999267578125,233.27999877929688,2024-10-31,2024-11-04,2024-11-05,2024-11-05,CVNA|bearish|2024-10-31|2024-11-04|229.179993|233.279999
CVNA,bullish,229.17999267578125,233.66400146484375,2024-11-04,2024-11-06,2024-12-19,2024-12-19,CVNA|bullish|2024-11-04|2024-11-06|229.179993|233.664001
CVNA,bullish,236.36000061035156,238.4600067138672,2024-11-05,2024-11-07,2024-12-18,2024-12-18,CVNA|bullish|2024-11-05|2024-11-07|236.360001|238.460007
CVNA,bullish,244.83999633789062,246.85000610351562,2024-11-07,2024-11-11,2024-11-13,2024-11-13,CVNA|bullish|2024-11-07|2024-11-11|244.839996|246.850006
CVNA,bullish,249.7100067138672,257.9200134277344,2024-11-21,2024-11-25,2024-12-09,2024-12-09,CVNA|bullish|2024-11-21|2024-11-25|249.710007|257.920013
CVNA,bearish,256.7300109863281,257.9200134277344,2024-11-25,2024-11-27,2024-11-29,2024-11-29,CVNA|bearish|2024-11-25|2024-11-27|256.730011|257.920013
CVNA,bearish,256.9129943847656,257.05999755859375,2024-11-29,2024-12-03,2024-12-04,2024-12-04,CVNA|bearish|2024-11-29|2024-12-03|256.912994|257.059998
CVNA,bullish,249.4199981689453,250.75,2024-12-13,2024-12-17,2024-12-18,2024-12-18,CVNA|bullish|2024-12-13|2024-12-17|249.419998|250.750000
CVNA,bearish,245.31500244140625,250.75,2024-12-17,2024-12-19,2025-02-03,2025-02-03,CVNA|bearish|2024-12-17|2024-12-19|245.315002|250.750000
CVNA,bearish,225.0850067138672,232.22000122070312,2024-12-18,2024-12-20,2025-01-21,2025-01-21,CVNA|bearish|2024-12-18|2024-12-20|225.085007|232.220001
CVNA,bearish,220.60000610351562,222.0,2024-12-24,2024-12-27,2025-01-16,2025-01-16,CVNA|bearish|2024-12-24|2024-12-27|220.600006|222.000000
CVNA,bearish,212.50999450683594,220.697998046875,2024-12-26,2024-12-30,2025-01-16,2025-01-16,CVNA|bearish|2024-12-26|2024-12-30|212.509995|220.697998
CVNA,bearish,210.9600067138672,211.7100067138672,2024-12-27,2024-12-31,2025-01-15,2025-01-15,CVNA|bearish|2024-12-27|2024-12-31|210.960007|211.710007
CVNA,bearish,197.5,199.0500030517578,2024-12-31,2025-01-03,2025-01-15,2025-01-15,CVNA|bearish|2024-12-31|2025-01-03|197.500000|199.050003
CVNA,bearish,194.04200744628906,194.7899932861328,2025-01-07,2025-01-10,2025-01-14,2025-01-14,CVNA|bearish|2025-01-07|2025-01-10|194.042007|194.789993
CVNA,bullish,194.60000610351562,199.00999450683594,2025-01-13,2025-01-15,2025-03-06,2025-03-06,CVNA|bullish|2025-01-13|2025-01-15|194.600006|199.009995
CVNA,bullish,199.27000427246094,216.91000366210938,2025-01-14,2025-01-16,2025-03-06,2025-03-06,CVNA|bullish|2025-01-14|2025-01-16|199.270004|216.910004
CVNA,bullish,214.0399932861328,225.16900634765625,2025-01-15,2025-01-17,2025-03-06,2025-03-06,CVNA|bullish|2025-01-15|2025-01-17|214.039993|225.169006
CVNA,bullish,233.60000610351562,233.94000244140625,2025-01-17,2025-01-22,2025-02-21,2025-02-21,CVNA|bullish|2025-01-17|2025-01-22|233.600006|233.940002
CVNA,bullish,259.0,259.5830078125,2025-02-05,2025-02-07,2025-02-20,2025-02-20,CVNA|bullish|2025-02-05|2025-02-07|259.000000|259.583008
CVNA,bullish,265.0899963378906,265.82000732421875,2025-02-07,2025-02-11,2025-02-20,2025-02-20,CVNA|bullish|2025-02-07|2025-02-11|265.089996|265.820007
CVNA,bullish,270.6099853515625,272.9800109863281,2025-02-12,2025-02-14,2025-02-20,2025-02-20,CVNA|bullish|2025-02-12|2025-02-14|270.609985|272.980011
CVNA,bullish,273.3699951171875,282.80999755859375,2025-02-13,2025-02-18,2025-02-20,2025-02-20,CVNA|bullish|2025-02-13|2025-02-18|273.369995|282.809998
CVNA,bearish,267.6499938964844,282.80999755859375,2025-02-18,2025-02-20,2025-05-08,2025-05-08,CVNA|bearish|2025-02-18|2025-02-20|267.649994|282.809998
CVNA,bearish,247.88800048828125,280.20001220703125,2025-02-19,2025-02-21,2025-05-08,2025-05-08,CVNA|bearish|2025-02-19|2025-02-21|247.888000|280.200012
CVNA,bearish,225.6739959716797,234.24000549316406,2025-02-20,2025-02-24,2025-04-24,2025-04-24,CVNA|bearish|2025-02-20|2025-02-24|225.673996|234.240005
CVNA,bullish,225.6739959716797,226.3699951171875,2025-02-24,2025-02-26,2025-02-27,2025-02-27,CVNA|bullish|2025-02-24|2025-02-26|225.673996|226.369995
CVNA,bearish,216.64999389648438,217.94000244140625,2025-03-03,2025-03-05,2025-03-25,2025-03-25,CVNA|bearish|2025-03-03|2025-03-05|216.649994|217.940002
CVNA,bearish,192.0,206.47000122070312,2025-03-05,2025-03-07,2025-03-24,2025-03-24,CVNA|bearish|2025-03-05|2025-03-07|192.000000|206.470001
CVNA,bearish,183.6300048828125,186.5399932861328,2025-03-06,2025-03-10,2025-03-21,2025-03-21,CVNA|bearish|2025-03-06|2025-03-10|183.630005|186.539993
CVNA,bullish,178.25,178.5500030517578,2025-03-13,2025-03-17,2025-03-18,2025-03-18,CVNA|bullish|2025-03-13|2025-03-17|178.250000|178.550003
CVNA,bullish,196.6300048828125,199.0,2025-03-20,2025-03-24,2025-04-03,2025-04-03,CVNA|bullish|2025-03-20|2025-03-24|196.630005|199.000000
CVNA,bullish,194.5800018310547,214.22000122070312,2025-03-21,2025-03-25,2025-04-03,2025-04-03,CVNA|bullish|2025-03-21|2025-03-25|194.580002|214.220001
CVNA,bearish,211.99000549316406,214.22000122070312,2025-03-25,2025-03-27,2025-04-02,2025-04-02,CVNA|bearish|2025-03-25|2025-03-27|211.990005|214.220001
CVNA,bearish,172.99000549316406,206.843994140625,2025-04-02,2025-04-04,2025-04-09,2025-04-09,CVNA|bearish|2025-04-02|2025-04-04|172.990005|206.843994
CVNA,bullish,206.97999572753906,208.99000549316406,2025-04-11,2025-04-15,2025-04-21,2025-04-21,CVNA|bullish|2025-04-11|2025-04-15|206.979996|208.990005
CVNA,bullish,304.3900146484375,304.7900085449219,2025-05-22,2025-05-27,2025-06-13,2025-06-13,CVNA|bullish|2025-05-22|2025-05-27|304.390015|304.790009
CVNA,bullish,308.0400085449219,313.0,2025-05-23,2025-05-28,2025-06-13,2025-06-13,CVNA|bullish|2025-05-23|2025-05-28|308.040009|313.000000
CVNA,bullish,313.3399963378906,315.6600036621094,2025-05-27,2025-05-29,2025-06-13,2025-06-13,CVNA|bullish|2025-05-27|2025-05-29|313.339996|315.660004
CVNA,bullish,327.75,332.29998779296875,2025-05-30,2025-06-03,2025-06-12,2025-06-12,CVNA|bullish|2025-05-30|2025-06-03|327.750000|332.299988
CVNA,bullish,332.0,335.0899963378906,2025-06-02,2025-06-04,2025-06-12,2025-06-12,CVNA|bullish|2025-06-02|2025-06-04|332.000000|335.089996
CVNA,bearish,313.0,333.2900085449219,2025-06-11,2025-06-13,2025-06-30,2025-06-30,CVNA|bearish|2025-06-11|2025-06-13|313.000000|333.290009
CVNA,bearish,304.4200134277344,317.75,2025-06-12,2025-06-16,2025-06-20,2025-06-20,CVNA|bearish|2025-06-12|2025-06-16|304.420013|317.750000
CVNA,bullish,321.5,321.6679992675781,2025-06-20,2025-06-24,2025-06-25,2025-06-25,CVNA|bullish|2025-06-20|2025-06-24|321.500000|321.667999
CVNA,bearish,317.0,321.6679992675781,2025-06-24,2025-06-26,2025-06-30,2025-06-30,CVNA|bearish|2025-06-24|2025-06-26|317.000000|321.667999
CVNA,bullish,344.9599914550781,383.5,2025-07-29,2025-07-31,2025-08-14,2025-08-14,CVNA|bullish|2025-07-29|2025-07-31|344.959991|383.500000
CVNA,bullish,340.79998779296875,365.0,2025-07-30,2025-08-01,2025-08-20,2025-08-20,CVNA|bullish|2025-07-30|2025-08-01|340.799988|365.000000
CVNA,bearish,349.3999938964844,351.4599914550781,2025-08-07,2025-08-11,2025-08-18,2025-08-18,CVNA|bearish|2025-08-07|2025-08-11|349.399994|351.459991
CVNA,bullish,348.8699951171875,349.19000244140625,2025-08-14,2025-08-18,2025-08-19,2025-08-19,CVNA|bullish|2025-08-14|2025-08-18|348.869995|349.190002
CVNA,bearish,341.5350036621094,349.19000244140625,2025-08-18,2025-08-20,2025-08-22,2025-08-22,CVNA|bearish|2025-08-18|2025-08-20|341.535004|349.190002
CVNA,bearish,341.4549865722656,342.2950134277344,2025-08-19,2025-08-21,2025-08-22,2025-08-22,CVNA|bearish|2025-08-19|2025-08-21|341.454987|342.295013
CVNA,bearish,369.30999755859375,369.8299865722656,2025-08-28,2025-09-02,2025-09-04,2025-09-04,CVNA|bearish|2025-08-28|2025-09-02|369.309998|369.829987
LLY,bullish,546.2541050013826,555.5697889960576,2023-09-25,2023-10-09,2023-10-31,2023-10-31,LLY|bullish|2023-09-25|2023-10-09|546.254105|555.569789
LLY,bullish,546.2541050013826,555.569845460591,2023-09-25,2023-10-09,2023-10-31,2023-10-31,LLY|bullish|2023-09-25|2023-10-09|546.254105|555.569845
LLY,bearish,569.7848598460745,581.6241809276224,2023-09-14,2023-09-18,2023-10-11,2023-10-11,LLY|bearish|2023-09-14|2023-09-18|569.784860|581.624181
LLY,bearish,559.926981925659,562.5195510252806,2023-09-19,2023-09-21,2023-10-09,2023-10-09,LLY|bearish|2023-09-19|2023-09-21|559.926982|562.519551
LLY,bearish,547.5948065698079,561.1000240171626,2023-09-20,2023-09-22,2023-10-09,2023-10-09,LLY|bearish|2023-09-20|2023-09-22|547.594807|561.100024
LLY,bearish,532.9558565613576,533.7050320214187,2023-09-28,2023-10-02,2023-10-05,2023-10-05,LLY|bearish|2023-09-28|2023-10-02|532.955857|533.705032
LLY,bullish,558.3102739482442,561.6324371524779,2023-10-06,2023-10-10,2023-10-27,2023-10-27,LLY|bullish|2023-10-06|2023-10-10|558.310274|561.632437
LLY,bullish,571.5494445777287,576.6952042963734,2023-10-09,2023-10-11,2023-10-23,2023-10-23,LLY|bullish|2023-10-09|2023-10-11|571.549445|576.695204
LLY,bullish,577.6219344023266,593.6409173053701,2023-10-10,2023-10-12,2023-10-20,2023-10-20,LLY|bullish|2023-10-10|2023-10-12|577.621934|593.640917
LLY,bearish,588.4358756909285,594.6661051623697,2023-10-18,2023-10-20,2023-11-08,2023-11-08,LLY|bearish|2023-10-18|2023-10-20|588.435876|594.666105
LLY,bearish,562.6970376326974,577.5429320436259,2023-10-25,2023-10-27,2023-11-06,2023-11-06,LLY|bearish|2023-10-25|2023-10-27|562.697038|577.542932
LLY,bearish,550.4929517112124,554.5544352164443,2023-10-30,2023-11-01,2023-11-02,2023-11-02,LLY|bearish|2023-10-30|2023-11-01|550.492952|554.554435
LLY,bullish,561.5140148486613,563.8601572472061,2023-10-31,2023-11-02,2023-11-03,2023-11-03,LLY|bullish|2023-10-31|2023-11-02|561.514015|563.860157
LLY,bullish,574.7138538873324,581.7424374652123,2023-11-03,2023-11-07,2023-12-14,2023-12-14,LLY|bullish|2023-11-03|2023-11-07|574.713854|581.742437
LLY,bullish,590.3484016898043,595.2018836842467,2023-11-10,2023-11-14,2023-11-15,2023-11-15,LLY|bullish|2023-11-10|2023-11-14|590.348402|595.201884
LLY,bearish,587.7158700995575,595.2018836842467,2023-11-14,2023-11-16,2024-01-03,2024-01-03,LLY|bearish|2023-11-14|2023-11-16|587.715870|595.201884
LLY,bearish,588.0021698310018,589.58236490796,2023-11-24,2023-11-28,2023-12-08,2023-12-08,LLY|bearish|2023-11-24|2023-11-28|588.002170|589.582365
LLY,bearish,566.6007040225319,575.0941750821459,2023-12-13,2023-12-15,2023-12-29,2023-12-29,LLY|bearish|2023-12-13|2023-12-15|566.600704|575.094175
LLY,bullish,566.6007040225319,570.0969689588211,2023-12-15,2023-12-19,2023-12-20,2023-12-20,LLY|bullish|2023-12-15|2023-12-19|566.600704|570.096969
LLY,bearish,567.8748124129289,570.0969689588211,2023-12-19,2023-12-21,2023-12-27,2023-12-27,LLY|bearish|2023-12-19|2023-12-21|567.874812|570.096969
LLY,bearish,616.1490716849589,625.8177324254399,2024-01-16,2024-01-18,2024-01-24,2024-01-24,LLY|bearish|2024-01-16|2024-01-18|616.149072|625.817732
LLY,bullish,624.7708681427591,631.8422128766543,2024-01-25,2024-01-29,2025-08-08,2025-08-08,LLY|bullish|2024-01-25|2024-01-29|624.770868|631.842213
LLY,bullish,631.6742520788288,633.0569479468461,2024-01-26,2024-01-30,2025-08-08,2025-08-08,LLY|bullish|2024-01-26|2024-01-30|631.674252|633.056948
LLY,bullish,652.3350660565371,674.0723626495563,2024-02-01,2024-02-05,2025-08-07,2025-08-07,LLY|bullish|2024-02-01|2024-02-05|652.335066|674.072363
LLY,bullish,664.2850933266827,682.5360812166371,2024-02-02,2024-02-06,2025-08-07,2025-08-07,LLY|bullish|2024-02-02|2024-02-06|664.285093|682.536081
LLY,bullish,731.620257384402,737.0579275062145,2024-02-12,2024-02-14,2024-03-11,2024-03-11,LLY|bullish|2024-02-12|2024-02-14|731.620257|737.057928
LLY,bullish,733.7731913916202,742.0144734835824,2024-02-13,2024-02-15,2024-03-11,2024-03-11,LLY|bullish|2024-02-13|2024-02-15|733.773191|742.014473
LLY,bearish,741.5098849201157,755.3606412445347,2024-02-16,2024-02-21,2024-02-22,2024-02-22,LLY|bearish|2024-02-16|2024-02-21|741.509885|755.360641
LLY,bullish,741.5098849201157,754.1338830304985,2024-02-21,2024-02-23,2024-03-11,2024-03-11,LLY|bullish|2024-02-21|2024-02-23|741.509885|754.133883
LLY,bearish,754.8660164596098,760.9207186752806,2024-02-26,2024-02-28,2024-03-01,2024-03-01,LLY|bearish|2024-02-26|2024-02-28|754.866016|760.920719
LLY,bullish,754.8660164596098,755.9838988584562,2024-02-28,2024-03-01,2024-03-08,2024-03-08,LLY|bullish|2024-02-28|2024-03-01|754.866016|755.983899
LLY,bullish,748.3957785316836,777.7789283914042,2024-02-29,2024-03-04,2024-03-11,2024-03-11,LLY|bullish|2024-02-29|2024-03-04|748.395779|777.778928
LLY,bearish,748.7320750932445,753.0060762506496,2024-03-07,2024-03-11,2024-03-18,2024-03-18,LLY|bearish|2024-03-07|2024-03-11|748.732075|753.006076
LLY,bearish,756.9138870833574,768.1627496061471,2024-03-28,2024-04-02,2024-04-05,2024-04-05,LLY|bearish|2024-03-28|2024-04-02|756.913887|768.162750
LLY,bullish,756.9138870833574,759.6346077900098,2024-04-02,2024-04-04,2024-04-09,2024-04-09,LLY|bullish|2024-04-02|2024-04-04|756.913887|759.634608
LLY,bearish,757.1018737177546,765.1056014198658,2024-04-08,2024-04-10,2024-04-30,2024-04-30,LLY|bearish|2024-04-08|2024-04-10|757.101874|765.105601
LLY,bearish,730.0137916334351,735.8410498978899,2024-04-18,2024-04-22,2024-04-23,2024-04-23,LLY|bearish|2024-04-18|2024-04-22|730.013792|735.841050
LLY,bearish,720.2291288971383,723.642512206141,2024-04-23,2024-04-25,2024-04-26,2024-04-26,LLY|bearish|2024-04-23|2024-04-25|720.229129|723.642512
LLY,bullish,720.2291288971383,721.831951357179,2024-04-25,2024-04-29,2025-04-10,2025-04-10,LLY|bullish|2024-04-25|2024-04-29|720.229129|721.831951
LLY,bullish,729.5884297510404,759.4762258174188,2024-04-26,2024-04-30,2024-05-03,2024-05-03,LLY|bullish|2024-04-26|2024-04-30|729.588430|759.476226
LLY,bullish,732.6850366699824,760.0599756550857,2024-04-29,2024-05-01,2024-05-03,2024-05-03,LLY|bullish|2024-04-29|2024-05-01|732.685037|760.059976
LLY,bearish,737.0578690070578,760.0599756550857,2024-05-01,2024-05-03,2024-05-07,2024-05-07,LLY|bearish|2024-05-01|2024-05-03|737.057869|760.059976
LLY,bullish,737.0578690070578,753.9854269835979,2024-05-03,2024-05-07,2024-11-18,2024-11-18,LLY|bullish|2024-05-03|2024-05-07|737.057869|753.985427
LLY,bullish,758.813406661733,763.9678988586511,2024-05-06,2024-05-08,2024-05-10,2024-05-10,LLY|bullish|2024-05-06|2024-05-08|758.813407|763.967899
LLY,bearish,755.4101090654405,760.9999664320462,2024-05-09,2024-05-13,2024-05-15,2024-05-15,LLY|bearish|2024-05-09|2024-05-13|755.410109|760.999966
LLY,bullish,755.4101090654405,756.2516540042377,2024-05-13,2024-05-15,2024-11-15,2024-11-15,LLY|bullish|2024-05-13|2024-05-15|755.410109|756.251654
LLY,bullish,756.3499860749914,763.2285821917428,2024-05-14,2024-05-16,2024-11-15,2024-11-15,LLY|bullish|2024-05-14|2024-05-16|756.349986|763.228582
LLY,bullish,767.9160729950995,784.2879059767307,2024-05-17,2024-05-21,2024-08-07,2024-08-07,LLY|bullish|2024-05-17|2024-05-21|767.916073|784.287906
LLY,bullish,777.2911929913156,788.1132370526916,2024-05-20,2024-05-22,2024-08-05,2024-08-05,LLY|bullish|2024-05-20|2024-05-22|777.291193|788.113237
LLY,bullish,839.3690620758623,841.7674066886736,2024-06-06,2024-06-10,2024-07-25,2024-07-25,LLY|bullish|2024-06-06|2024-06-10|839.369062|841.767407
LLY,bullish,864.1744345803116,868.1385641504878,2024-06-12,2024-06-14,2024-07-18,2024-07-18,LLY|bullish|2024-06-12|2024-06-14|864.174435|868.138564
LLY,bullish,908.2354799408898,912.5167377683017,2024-07-05,2024-07-09,2024-07-17,2024-07-17,LLY|bullish|2024-07-05|2024-07-09|908.235480|912.516738
